hour;Zeitstempel;YYYYMMDD;hhmmss;unixtimestamp;P_el
4458;2023-07-05 16:00:00+00:00;20220705;182250;1657038150;0.2126205
4459;2023-07-05 17:00:00+00:00;20220705;192250;1657041750;0.6382965
4460;2023-07-05 18:00:00+00:00;20220705;202250;1657045350;0.70415625
4461;2023-07-05 19:00:00+00:00;20220705;212250;1657048950;0.6589095
4462;2023-07-05 20:00:00+00:00;20220705;222250;1657052550;0.44377125
4463;2023-07-05 21:00:00+00:00;20220705;232250;1657056150;0.1511455
4464;2023-07-05 22:00:00+00:00;20220706;2250;1657059750;0.15856875
4465;2023-07-05 23:00:00+00:00;20220706;12250;1657063350;0.21714075
4466;2023-07-06 00:00:00+00:00;20220706;22250;1657066950;0.21519925
4467;2023-07-06 01:00:00+00:00;20220706;32250;1657070550;0.1827255
4468;2023-07-06 02:00:00+00:00;20220706;42250;1657074150;0.1775215
4469;2023-07-06 03:00:00+00:00;20220706;52250;1657077750;0.224966
4470;2023-07-06 04:00:00+00:00;20220706;62250;1657081350;0.22099
4471;2023-07-06 05:00:00+00:00;20220706;72250;1657084950;0.1876595
4472;2023-07-06 06:00:00+00:00;20220706;82250;1657088550;0.169374
4473;2023-07-06 07:00:00+00:00;20220706;92250;1657092150;0.37316525
4474;2023-07-06 08:00:00+00:00;20220706;102250;1657095750;0.164017
4475;2023-07-06 09:00:00+00:00;20220706;112250;1657099350;0.173353
4476;2023-07-06 10:00:00+00:00;20220706;122250;1657102950;0.20057275
4477;2023-07-06 11:00:00+00:00;20220706;132250;1657106550;0.20806875
4478;2023-07-06 12:00:00+00:00;20220706;142250;1657110150;0.203853
4479;2023-07-06 13:00:00+00:00;20220706;152250;1657113750;1.14440425
4480;2023-07-06 14:00:00+00:00;20220706;162250;1657117350;0.2950515
4481;2023-07-06 15:00:00+00:00;20220706;172250;1657120950;0.264108
4482;2023-07-06 16:00:00+00:00;20220706;182250;1657124550;0.666641
4483;2023-07-06 17:00:00+00:00;20220706;192250;1657128150;0.876341
4484;2023-07-06 18:00:00+00:00;20220706;202250;1657131750;0.49093625
4485;2023-07-06 19:00:00+00:00;20220706;212250;1657135350;0.65983675
4486;2023-07-06 20:00:00+00:00;20220706;222250;1657138950;0.58678025
4487;2023-07-06 21:00:00+00:00;20220706;232250;1657142550;0.20884075
4488;2023-07-06 22:00:00+00:00;20220707;2250;1657146150;0.2319725
4489;2023-07-06 23:00:00+00:00;20220707;12250;1657149750;0.19369775
4490;2023-07-07 00:00:00+00:00;20220707;22250;1657153350;0.19542075
4491;2023-07-07 01:00:00+00:00;20220707;32250;1657156950;0.19594
4492;2023-07-07 02:00:00+00:00;20220707;42250;1657160550;0.18989475
4493;2023-07-07 03:00:00+00:00;20220707;52250;1657164150;0.2278055
4494;2023-07-07 04:00:00+00:00;20220707;62250;1657167750;0.19581125
4495;2023-07-07 05:00:00+00:00;20220707;72250;1657171350;0.26208475
4496;2023-07-07 06:00:00+00:00;20220707;82250;1657174950;0.48175125
4497;2023-07-07 07:00:00+00:00;20220707;92250;1657178550;0.19481975
4498;2023-07-07 08:00:00+00:00;20220707;102250;1657182150;0.19610325
4499;2023-07-07 09:00:00+00:00;20220707;112250;1657185750;0.1980665
4500;2023-07-07 10:00:00+00:00;20220707;122250;1657189350;0.1948555
4501;2023-07-07 11:00:00+00:00;20220707;132250;1657192950;0.19378475
4502;2023-07-07 12:00:00+00:00;20220707;142250;1657196550;0.19573875
4503;2023-07-07 13:00:00+00:00;20220707;152250;1657200150;0.171026
4504;2023-07-07 14:00:00+00:00;20220707;162250;1657203750;0.4855515
4505;2023-07-07 15:00:00+00:00;20220707;172250;1657207350;0.195192
4506;2023-07-07 16:00:00+00:00;20220707;182250;1657210950;0.34748875
4507;2023-07-07 17:00:00+00:00;20220707;192250;1657214550;0.49525025
4508;2023-07-07 18:00:00+00:00;20220707;202250;1657218150;0.759106
4509;2023-07-07 19:00:00+00:00;20220707;212250;1657221750;0.32606725
4510;2023-07-07 20:00:00+00:00;20220707;222250;1657225350;0.31256875
4511;2023-07-07 21:00:00+00:00;20220707;232250;1657228950;0.34239125
4512;2023-07-07 22:00:00+00:00;20220708;2250;1657232550;0.23560525
4513;2023-07-07 23:00:00+00:00;20220708;12250;1657236150;0.17234675
4514;2023-07-08 00:00:00+00:00;20220708;22250;1657239750;0.18836575
4515;2023-07-08 01:00:00+00:00;20220708;32250;1657243350;0.19313925
4516;2023-07-08 02:00:00+00:00;20220708;42250;1657246950;0.196732
4517;2023-07-08 03:00:00+00:00;20220708;52250;1657250550;0.19050425
4518;2023-07-08 04:00:00+00:00;20220708;62250;1657254150;0.18366975
4519;2023-07-08 05:00:00+00:00;20220708;72250;1657257750;0.192573
4520;2023-07-08 06:00:00+00:00;20220708;82250;1657261350;0.1950625
4521;2023-07-08 07:00:00+00:00;20220708;92250;1657264950;0.1895225
4522;2023-07-08 08:00:00+00:00;20220708;102250;1657268550;0.3900315
4523;2023-07-08 09:00:00+00:00;20220708;112250;1657272150;0.40724975
4524;2023-07-08 10:00:00+00:00;20220708;122250;1657275750;0.95069125
4525;2023-07-08 11:00:00+00:00;20220708;132250;1657279350;0.85646375
4526;2023-07-08 12:00:00+00:00;20220708;142250;1657282950;0.2178
4527;2023-07-08 13:00:00+00:00;20220708;152250;1657286550;0.19380275
4528;2023-07-08 14:00:00+00:00;20220708;162250;1657290150;0.19604425
4529;2023-07-08 15:00:00+00:00;20220708;172250;1657293750;0.229485
4530;2023-07-08 16:00:00+00:00;20220708;182250;1657297350;0.23768825
4531;2023-07-08 17:00:00+00:00;20220708;192250;1657300950;0.37257225
4532;2023-07-08 18:00:00+00:00;20220708;202250;1657304550;0.57983225
4533;2023-07-08 19:00:00+00:00;20220708;212250;1657308150;0.39631825
4534;2023-07-08 20:00:00+00:00;20220708;222250;1657311750;0.3730315
4535;2023-07-08 21:00:00+00:00;20220708;232250;1657315350;0.28712025
4536;2023-07-08 22:00:00+00:00;20220709;2250;1657318950;0.48061975
4537;2023-07-08 23:00:00+00:00;20220709;12250;1657322550;0.3374865
4538;2023-07-09 00:00:00+00:00;20220709;22250;1657326150;0.33983225
4539;2023-07-09 01:00:00+00:00;20220709;32250;1657329750;0.200587
4540;2023-07-09 02:00:00+00:00;20220709;42250;1657333350;0.17937875
4541;2023-07-09 03:00:00+00:00;20220709;52250;1657336950;0.16791275
4542;2023-07-09 04:00:00+00:00;20220709;62250;1657340550;0.1762915
4543;2023-07-09 05:00:00+00:00;20220709;72250;1657344150;0.17207625
4544;2023-07-09 06:00:00+00:00;20220709;82250;1657347750;0.184252
4545;2023-07-09 07:00:00+00:00;20220709;92250;1657351350;0.256865
4546;2023-07-09 08:00:00+00:00;20220709;102250;1657354950;0.3517265
4547;2023-07-09 09:00:00+00:00;20220709;112250;1657358550;0.31738975
4548;2023-07-09 10:00:00+00:00;20220709;122250;1657362150;0.20775275
4549;2023-07-09 11:00:00+00:00;20220709;132250;1657365750;0.251379
4550;2023-07-09 12:00:00+00:00;20220709;142250;1657369350;0.19572725
4551;2023-07-09 13:00:00+00:00;20220709;152250;1657372950;0.2037065
4552;2023-07-09 14:00:00+00:00;20220709;162250;1657376550;0.34335925
4553;2023-07-09 15:00:00+00:00;20220709;172250;1657380150;0.3968535
4554;2023-07-09 16:00:00+00:00;20220709;182250;1657383750;0.36201025
4555;2023-07-09 17:00:00+00:00;20220709;192250;1657387350;0.475543
4556;2023-07-09 18:00:00+00:00;20220709;202250;1657390950;1.08588375
4557;2023-07-09 19:00:00+00:00;20220709;212250;1657394550;0.3614055
4558;2023-07-09 20:00:00+00:00;20220709;222250;1657398150;0.3460615
4559;2023-07-09 21:00:00+00:00;20220709;232250;1657401750;0.364948
4560;2023-07-09 22:00:00+00:00;20220710;2250;1657405350;0.534947
4561;2023-07-09 23:00:00+00:00;20220710;12250;1657408950;0.18686825
4562;2023-07-10 00:00:00+00:00;20220710;22250;1657412550;0.17529
4563;2023-07-10 01:00:00+00:00;20220710;32250;1657416150;0.1745035
4564;2023-07-10 02:00:00+00:00;20220710;42250;1657419750;0.1727835
4565;2023-07-10 03:00:00+00:00;20220710;52250;1657423350;0.19142575
4566;2023-07-10 04:00:00+00:00;20220710;62250;1657426950;0.19534575
4567;2023-07-10 05:00:00+00:00;20220710;72250;1657430550;0.19384875
4568;2023-07-10 06:00:00+00:00;20220710;82250;1657434150;0.197848
4569;2023-07-10 07:00:00+00:00;20220710;92250;1657437750;0.42485175
4570;2023-07-10 08:00:00+00:00;20220710;102250;1657441350;1.06187025
4571;2023-07-10 09:00:00+00:00;20220710;112250;1657444950;0.3203275
4572;2023-07-10 10:00:00+00:00;20220710;122250;1657448550;1.08994875
4573;2023-07-10 11:00:00+00:00;20220710;132250;1657452150;0.85058975
4574;2023-07-10 12:00:00+00:00;20220710;142250;1657455750;0.8127585
4575;2023-07-10 13:00:00+00:00;20220710;152250;1657459350;1.559587
4576;2023-07-10 14:00:00+00:00;20220710;162250;1657462950;0.431502
4577;2023-07-10 15:00:00+00:00;20220710;172250;1657466550;1.099709
4578;2023-07-10 16:00:00+00:00;20220710;182250;1657470150;1.10441825
4579;2023-07-10 17:00:00+00:00;20220710;192250;1657473750;0.4348675
4580;2023-07-10 18:00:00+00:00;20220710;202250;1657477350;0.50549225
4581;2023-07-10 19:00:00+00:00;20220710;212250;1657480950;0.62133425
4582;2023-07-10 20:00:00+00:00;20220710;222250;1657484550;0.73663
4583;2023-07-10 21:00:00+00:00;20220710;232250;1657488150;0.5427055
4584;2023-07-10 22:00:00+00:00;20220711;2250;1657491750;0.39886875
4585;2023-07-10 23:00:00+00:00;20220711;12250;1657495350;0.21309075
4586;2023-07-11 00:00:00+00:00;20220711;22250;1657498950;0.19580975
4587;2023-07-11 01:00:00+00:00;20220711;32250;1657502550;0.196048
4588;2023-07-11 02:00:00+00:00;20220711;42250;1657506150;0.19576075
4589;2023-07-11 03:00:00+00:00;20220711;52250;1657509750;0.19268925
4590;2023-07-11 04:00:00+00:00;20220711;62250;1657513350;0.19268525
4591;2023-07-11 05:00:00+00:00;20220711;72250;1657516950;0.19456
4592;2023-07-11 06:00:00+00:00;20220711;82250;1657520550;0.2342805
4593;2023-07-11 07:00:00+00:00;20220711;92250;1657524150;0.29717025
4594;2023-07-11 08:00:00+00:00;20220711;102250;1657527750;0.1963495
4595;2023-07-11 09:00:00+00:00;20220711;112250;1657531350;0.19672075
4596;2023-07-11 10:00:00+00:00;20220711;122250;1657534950;0.183311
4597;2023-07-11 11:00:00+00:00;20220711;132250;1657538550;0.6887255
4598;2023-07-11 12:00:00+00:00;20220711;142250;1657542150;0.777707
4599;2023-07-11 13:00:00+00:00;20220711;152250;1657545750;1.43859725
4600;2023-07-11 14:00:00+00:00;20220711;162250;1657549350;0.8875185
4601;2023-07-11 15:00:00+00:00;20220711;172250;1657552950;0.4668455
4602;2023-07-11 16:00:00+00:00;20220711;182250;1657556550;1.29172275
4603;2023-07-11 17:00:00+00:00;20220711;192250;1657560150;1.14375275
4604;2023-07-11 18:00:00+00:00;20220711;202250;1657563750;0.876425
4605;2023-07-11 19:00:00+00:00;20220711;212250;1657567350;0.36611625
4606;2023-07-11 20:00:00+00:00;20220711;222250;1657570950;1.65029225
4607;2023-07-11 21:00:00+00:00;20220711;232250;1657574550;1.10705575
4608;2023-07-11 22:00:00+00:00;20220712;2250;1657578150;0.54392625
4609;2023-07-11 23:00:00+00:00;20220712;12250;1657581750;0.2240865
4610;2023-07-12 00:00:00+00:00;20220712;22250;1657585350;0.18823575
4611;2023-07-12 01:00:00+00:00;20220712;32250;1657588950;0.18885825
4612;2023-07-12 02:00:00+00:00;20220712;42250;1657592550;0.187571
4613;2023-07-12 03:00:00+00:00;20220712;52250;1657596150;0.168697
4614;2023-07-12 04:00:00+00:00;20220712;62250;1657599750;0.19062225
4615;2023-07-12 05:00:00+00:00;20220712;72250;1657603350;0.21640075
4616;2023-07-12 06:00:00+00:00;20220712;82250;1657606950;0.19611925
4617;2023-07-12 07:00:00+00:00;20220712;92250;1657610550;0.1939315
4618;2023-07-12 08:00:00+00:00;20220712;102250;1657614150;0.189701
4619;2023-07-12 09:00:00+00:00;20220712;112250;1657617750;0.18476825
4620;2023-07-12 10:00:00+00:00;20220712;122250;1657621350;0.1993825
4621;2023-07-12 11:00:00+00:00;20220712;132250;1657624950;0.35007275
4622;2023-07-12 12:00:00+00:00;20220712;142250;1657628550;0.3183635
4623;2023-07-12 13:00:00+00:00;20220712;152250;1657632150;0.24582425
4624;2023-07-12 14:00:00+00:00;20220712;162250;1657635750;0.213826
4625;2023-07-12 15:00:00+00:00;20220712;172250;1657639350;0.65091275
4626;2023-07-12 16:00:00+00:00;20220712;182250;1657642950;0.51302425
4627;2023-07-12 17:00:00+00:00;20220712;192250;1657646550;0.7886725
4628;2023-07-12 18:00:00+00:00;20220712;202250;1657650150;0.36699675
4629;2023-07-12 19:00:00+00:00;20220712;212250;1657653750;0.3856625
4630;2023-07-12 20:00:00+00:00;20220712;222250;1657657350;0.719577
4631;2023-07-12 21:00:00+00:00;20220712;232250;1657660950;0.50199975
4632;2023-07-12 22:00:00+00:00;20220713;2250;1657664550;0.31552275
4633;2023-07-12 23:00:00+00:00;20220713;12250;1657668150;0.183936
4634;2023-07-13 00:00:00+00:00;20220713;22250;1657671750;0.18853075
4635;2023-07-13 01:00:00+00:00;20220713;32250;1657675350;0.1934835
4636;2023-07-13 02:00:00+00:00;20220713;42250;1657678950;0.28420125
4637;2023-07-13 03:00:00+00:00;20220713;52250;1657682550;0.29152575
4638;2023-07-13 04:00:00+00:00;20220713;62250;1657686150;0.2312795
4639;2023-07-13 05:00:00+00:00;20220713;72250;1657689750;0.198977
4640;2023-07-13 06:00:00+00:00;20220713;82250;1657693350;0.17481975
4641;2023-07-13 07:00:00+00:00;20220713;92250;1657696950;0.15115825
4642;2023-07-13 08:00:00+00:00;20220713;102250;1657700550;0.1697025
4643;2023-07-13 09:00:00+00:00;20220713;112250;1657704150;0.19095225
4644;2023-07-13 10:00:00+00:00;20220713;122250;1657707750;0.21646075
4645;2023-07-13 11:00:00+00:00;20220713;132250;1657711350;0.181472
4646;2023-07-13 12:00:00+00:00;20220713;142250;1657714950;0.18086725
4647;2023-07-13 13:00:00+00:00;20220713;152250;1657718550;0.228913
4648;2023-07-13 14:00:00+00:00;20220713;162250;1657722150;0.3136215
4649;2023-07-13 15:00:00+00:00;20220713;172250;1657725750;0.3050945
4650;2023-07-13 16:00:00+00:00;20220713;182250;1657729350;0.88458075
4651;2023-07-13 17:00:00+00:00;20220713;192250;1657732950;0.82777825
4652;2023-07-13 18:00:00+00:00;20220713;202250;1657736550;0.66926225
4653;2023-07-13 19:00:00+00:00;20220713;212250;1657740150;0.7131315
4654;2023-07-13 20:00:00+00:00;20220713;222250;1657743750;0.6090705
4655;2023-07-13 21:00:00+00:00;20220713;232250;1657747350;0.56395475
4656;2023-07-13 22:00:00+00:00;20220714;2250;1657750950;0.3399995
4657;2023-07-13 23:00:00+00:00;20220714;12250;1657754550;0.191923
4658;2023-07-14 00:00:00+00:00;20220714;22250;1657758150;0.19455675
4659;2023-07-14 01:00:00+00:00;20220714;32250;1657761750;0.1964785
4660;2023-07-14 02:00:00+00:00;20220714;42250;1657765350;0.249014
4661;2023-07-14 03:00:00+00:00;20220714;52250;1657768950;0.21262675
4662;2023-07-14 04:00:00+00:00;20220714;62250;1657772550;0.17761875
4663;2023-07-14 05:00:00+00:00;20220714;72250;1657776150;0.2236245
4664;2023-07-14 06:00:00+00:00;20220714;82250;1657779750;0.20810025
4665;2023-07-14 07:00:00+00:00;20220714;92250;1657783350;0.641685
4666;2023-07-14 08:00:00+00:00;20220714;102250;1657786950;0.19535975
4667;2023-07-14 09:00:00+00:00;20220714;112250;1657790550;0.19437325
4668;2023-07-14 10:00:00+00:00;20220714;122250;1657794150;0.2803295
4669;2023-07-14 11:00:00+00:00;20220714;132250;1657797750;1.52332275
4670;2023-07-14 12:00:00+00:00;20220714;142250;1657801350;1.03169375
4671;2023-07-14 13:00:00+00:00;20220714;152250;1657804950;0.5539715
4672;2023-07-14 14:00:00+00:00;20220714;162250;1657808550;0.8895465
4673;2023-07-14 15:00:00+00:00;20220714;172250;1657812150;0.4055155
4674;2023-07-14 16:00:00+00:00;20220714;182250;1657815750;0.565364
4675;2023-07-14 17:00:00+00:00;20220714;192250;1657819350;0.49938975
4676;2023-07-14 18:00:00+00:00;20220714;202250;1657822950;0.3472415
4677;2023-07-14 19:00:00+00:00;20220714;212250;1657826550;0.6782385
4678;2023-07-14 20:00:00+00:00;20220714;222250;1657830150;0.82507725
4679;2023-07-14 21:00:00+00:00;20220714;232250;1657833750;0.407073
4680;2023-07-14 22:00:00+00:00;20220715;2250;1657837350;0.38950775
4681;2023-07-14 23:00:00+00:00;20220715;12250;1657840950;0.31691
4682;2023-07-15 00:00:00+00:00;20220715;22250;1657844550;0.182588
4683;2023-07-15 01:00:00+00:00;20220715;32250;1657848150;0.18811325
4684;2023-07-15 02:00:00+00:00;20220715;42250;1657851750;0.181441
4685;2023-07-15 03:00:00+00:00;20220715;52250;1657855350;0.19864175
4686;2023-07-15 04:00:00+00:00;20220715;62250;1657858950;0.348421
4687;2023-07-15 05:00:00+00:00;20220715;72250;1657862550;0.19693125
4688;2023-07-15 06:00:00+00:00;20220715;82250;1657866150;0.25644225
4689;2023-07-15 07:00:00+00:00;20220715;92250;1657869750;0.19573275
4690;2023-07-15 08:00:00+00:00;20220715;102250;1657873350;0.192038
4691;2023-07-15 09:00:00+00:00;20220715;112250;1657876950;0.16930925
4692;2023-07-15 10:00:00+00:00;20220715;122250;1657880550;0.2036445
4693;2023-07-15 11:00:00+00:00;20220715;132250;1657884150;0.84168275
4694;2023-07-15 12:00:00+00:00;20220715;142250;1657887750;1.5364525
4695;2023-07-15 13:00:00+00:00;20220715;152250;1657891350;0.9312015
4696;2023-07-15 14:00:00+00:00;20220715;162250;1657894950;0.2951225
4697;2023-07-15 15:00:00+00:00;20220715;172250;1657898550;0.503655
4698;2023-07-15 16:00:00+00:00;20220715;182250;1657902150;0.81968175
4699;2023-07-15 17:00:00+00:00;20220715;192250;1657905750;1.26061475
4700;2023-07-15 18:00:00+00:00;20220715;202250;1657909350;0.32845675
4701;2023-07-15 19:00:00+00:00;20220715;212250;1657912950;0.40436175
4702;2023-07-15 20:00:00+00:00;20220715;222250;1657916550;0.47574325
4703;2023-07-15 21:00:00+00:00;20220715;232250;1657920150;0.56269925
4704;2023-07-15 22:00:00+00:00;20220716;2250;1657923750;0.501819
4705;2023-07-15 23:00:00+00:00;20220716;12250;1657927350;0.38422425
4706;2023-07-16 00:00:00+00:00;20220716;22250;1657930950;0.32651275
4707;2023-07-16 01:00:00+00:00;20220716;32250;1657934550;0.2180895
4708;2023-07-16 02:00:00+00:00;20220716;42250;1657938150;0.19590025
4709;2023-07-16 03:00:00+00:00;20220716;52250;1657941750;0.19416
4710;2023-07-16 04:00:00+00:00;20220716;62250;1657945350;0.6758905
4711;2023-07-16 05:00:00+00:00;20220716;72250;1657948950;0.28800525
4712;2023-07-16 06:00:00+00:00;20220716;82250;1657952550;0.28629675
4713;2023-07-16 07:00:00+00:00;20220716;92250;1657956150;0.25787825
4714;2023-07-16 08:00:00+00:00;20220716;102250;1657959750;0.388794
4715;2023-07-16 09:00:00+00:00;20220716;112250;1657963350;1.44358175
4716;2023-07-16 10:00:00+00:00;20220716;122250;1657966950;0.416981
4717;2023-07-16 11:00:00+00:00;20220716;132250;1657970550;0.2963655
4718;2023-07-16 12:00:00+00:00;20220716;142250;1657974150;0.40433475
4719;2023-07-16 13:00:00+00:00;20220716;152250;1657977750;0.53610675
4720;2023-07-16 14:00:00+00:00;20220716;162250;1657981350;0.5992085
4721;2023-07-16 15:00:00+00:00;20220716;172250;1657984950;0.8117055
4722;2023-07-16 16:00:00+00:00;20220716;182250;1657988550;0.5613855
4723;2023-07-16 17:00:00+00:00;20220716;192250;1657992150;0.42774525
4724;2023-07-16 18:00:00+00:00;20220716;202250;1657995750;0.47373775
4725;2023-07-16 19:00:00+00:00;20220716;212250;1657999350;0.61924725
4726;2023-07-16 20:00:00+00:00;20220716;222250;1658002950;0.6150385
4727;2023-07-16 21:00:00+00:00;20220716;232250;1658006550;0.50064925
4728;2023-07-16 22:00:00+00:00;20220717;2250;1658010150;0.416458
4729;2023-07-16 23:00:00+00:00;20220717;12250;1658013750;0.38443725
4730;2023-07-17 00:00:00+00:00;20220717;22250;1658017350;0.29766025
4731;2023-07-17 01:00:00+00:00;20220717;32250;1658020950;0.172766
4732;2023-07-17 02:00:00+00:00;20220717;42250;1658024550;0.22451425
4733;2023-07-17 03:00:00+00:00;20220717;52250;1658028150;0.2755685
4734;2023-07-17 04:00:00+00:00;20220717;62250;1658031750;0.19094725
4735;2023-07-17 05:00:00+00:00;20220717;72250;1658035350;0.17801825
4736;2023-07-17 06:00:00+00:00;20220717;82250;1658038950;0.21984925
4737;2023-07-17 07:00:00+00:00;20220717;92250;1658042550;0.21762775
4738;2023-07-17 08:00:00+00:00;20220717;102250;1658046150;0.18305325
4739;2023-07-17 09:00:00+00:00;20220717;112250;1658049750;0.1932395
4740;2023-07-17 10:00:00+00:00;20220717;122250;1658053350;1.3615345
4741;2023-07-17 11:00:00+00:00;20220717;132250;1658056950;1.131685
4742;2023-07-17 12:00:00+00:00;20220717;142250;1658060550;0.3953675
4743;2023-07-17 13:00:00+00:00;20220717;152250;1658064150;0.38707425
4744;2023-07-17 14:00:00+00:00;20220717;162250;1658067750;0.41515325
4745;2023-07-17 15:00:00+00:00;20220717;172250;1658071350;0.6367275
4746;2023-07-17 16:00:00+00:00;20220717;182250;1658074950;0.73740075
4747;2023-07-17 17:00:00+00:00;20220717;192250;1658078550;0.439536
4748;2023-07-17 18:00:00+00:00;20220717;202250;1658082150;0.89806075
4749;2023-07-17 19:00:00+00:00;20220717;212250;1658085750;0.78386475
4750;2023-07-17 20:00:00+00:00;20220717;222250;1658089350;0.69045025
4751;2023-07-17 21:00:00+00:00;20220717;232250;1658092950;0.28660025
